1.82382,1.81634,-2.45047,1.19302,-1.765,1.93724
1.82376,1.81628,-2.45134,1.193,-1.76491,1.93657
1.82372,1.81624,-2.45193,1.19297,-1.76483,1.93592
1.80472,1.79884,-2.44204,1.19081,-1.75859,1.93935
1.70853,1.70863,-2.36273,1.51882,1.1777,3.70154
1.64366,1.64398,-2.52205,1.44336,1.12927,3.68276
1.63497,1.64287,3.02682,1.44728,1.13955,2.77233
1.54265,1.65288,-3.13946,1.38651,1.18968,2.49635
1.36818,1.64347,-3.07181,1.20955,1.27967,2.61671
1.22246,1.63405,3.12382,0.950105,0.594298,3.18638
1.21757,1.63562,2.55654,0.945692,0.599223,2.30133
1.21385,1.64066,1.86765,1.00751,1.32563,1.52844
1.2197,1.70913,1.57973,1.01151,1.35469,1.46322
1.21733,1.74138,1.41318,1.03296,1.43936,1.36042
1.21864,1.74492,1.00302,1.03547,1.43879,0.971208
1.22265,1.74832,0.422014,1.03887,1.43718,0.52024
1.22821,1.74926,-0.00532586,1.04745,1.45485,0.222984
1.34841,1.7391,-0.0231928,1.13492,1.4472,6.01876
1.52356,1.73786,-0.00202682,1.31764,1.46553,0.153998
1.6838,1.7376,-0.000929891,1.47455,1.48083,0.154893
1.73573,1.73822,-0.0390997,1.5069,1.45894,0.179422
1.74075,1.73649,-0.616093,1.59877,1.50243,5.87737
1.74438,1.73107,-1.33494,1.68428,1.50999,5.11839
1.73589,1.60718,-1.58365,1.57709,1.42219,4.70686
1.73543,1.46202,-1.57087,1.67881,1.267,4.70306
1.73544,1.32931,-1.57068,1.67608,1.15556,4.64948
1.73546,1.19661,-1.57042,1.66328,1.03603,4.63877
1.73563,0.98344,-1.56952,1.64809,0.807373,4.64894
1.73576,0.868063,-1.56945,1.65281,0.703382,4.64907
1.73596,0.694998,-1.56943,1.6475,0.541971,4.64937
1.73609,0.579621,-1.56941,1.64747,0.53309,4.64953
1.73623,0.464245,-1.56943,1.6395,0.40522,4.65106
1.73645,0.276134,-1.56943,1.62866,0.225181,4.65089
1.73667,0.0880241,-1.56946,1.61806,0.0585881,4.65086
1.73684,-0.0574502,-1.56948,1.60812,-0.0985627,4.65015
1.73696,-0.165301,-1.5695,1.60471,-0.165301,4.64949
1.73714,-0.328331,-1.56952,1.59378,-0.330534,4.64956
1.73729,-0.471297,-1.56958,1.58475,-0.488346,4.64955
1.73747,-0.654393,-1.56967,1.57326,-0.670227,4.64947
1.73762,-0.839999,-1.56993,1.56174,-0.859546,4.64893
1.73793,-0.898733,-1.96788,1.53463,-0.968325,4.39097
1.72144,-0.903082,2.97133,1.53123,-0.964015,3.23894
1.64023,-0.890832,2.61821,1.42858,-0.933302,2.72995
1.63587,-0.884583,1.74163,1.42101,-0.926354,1.9519
1.64015,-0.716081,1.59627,1.41722,-0.830243,1.62648
1.6327,-0.49059,1.63605,1.45858,-0.576468,1.49113
1.63856,-0.494253,2.88245,1.41038,-0.536137,2.50963
1.50354,-0.504378,-3.13642,1.30004,-0.515465,2.94215
1.29299,-0.501782,3.12541,1.06241,-0.46382,2.93135
1.14272,-0.499322,3.12529,0.949525,-0.439292,2.94614
0.957211,-0.496291,3.12557,0.813925,-0.42056,2.96043
0.658728,-0.491423,3.12546,0.627579,-0.407807,2.98665
0.242355,-0.484582,3.12528,0.211397,-0.350168,2.98688
-0.0310463,-0.480015,3.1249,-0.0737673,-0.306488,2.98687
-0.144713,-0.478097,-2.83874,-0.27544,-0.281261,3.02444
