-0.978109,-0.044445,1.53462,0.00122499465942
-0.978107,-0.0444257,1.53304,0.0567018985748
-0.978215,-0.0444979,1.52129,0.127169847488
-0.979163,-0.0482256,1.53282,0.184782028198
-0.9795,-0.052407,1.56267,0.233352899551
-0.979519,-0.0534061,1.57085,0.278236865997
-0.978789,-0.0644972,1.68434,0.364784002304
-0.977336,-0.0741274,1.78973,0.436930894852
-0.976542,-0.0793614,1.8537,0.483165979385
-0.97609,-0.0830491,1.90914,0.526125907898
-0.976061,-0.084808,1.94781,0.575983047485
-0.97603,-0.0859285,1.98902,0.62587594986
-0.975851,-0.0870906,2.06135,0.672517061234
-0.974942,-0.0888004,2.17881,0.718008995056
-0.973086,-0.0912436,2.3216,0.765081882477
-0.969546,-0.0947735,2.52957,0.824388980865
-0.967961,-0.0958716,2.66165,0.879108905792
-0.966727,-0.096459,2.95453,0.941118955612
-0.966791,-0.0964794,3.02948,0.985904932022
-0.967686,-0.0964346,-3.10492,1.0418279171
-0.972363,-0.0977172,-2.83078,1.14895606041
-0.98109,-0.101796,-2.54028,1.23249197006
-0.986574,-0.106171,-2.39477,1.28827595711
-0.989932,-0.109057,-2.27426,1.34942388535
-0.992433,-0.112008,-2.14823,1.3860809803
-0.993221,-0.11326,-2.11624,1.44548988342
-0.995068,-0.116448,-2.06232,1.4887778759
-0.996502,-0.119343,-2.02061,1.53148293495
-0.998495,-0.123704,-1.98966,1.58324384689
-1.00083,-0.129019,-1.98071,1.62820887566
-1.00315,-0.134318,-1.99064,1.70042586327
-1.0068,-0.142251,-2.02457,1.75543093681
-1.02185,-0.168493,-2.16449,1.87712693214
-1.02651,-0.175144,-2.20101,1.92324185371
-1.03114,-0.181561,-2.21946,1.98044800758
-1.03862,-0.191173,-2.24513,2.03169202805
-1.04634,-0.200595,-2.26852,2.08455395699
-1.05827,-0.214386,-2.29646,2.15020704269
-1.06639,-0.223396,-2.31124,2.20512795448
-1.07602,-0.233757,-2.32636,2.31137895584
-1.08158,-0.239613,-2.33479,2.35867786407
-1.08852,-0.246864,-2.34661,2.41263794899
-1.0925,-0.251128,-2.36295,2.49109888077
-1.09255,-0.25121,-2.37542,2.54719495773
-1.09259,-0.251213,-2.38731,2.59751486778
-1.09266,-0.251304,-2.39984,2.64022493362
-1.09275,-0.251396,-2.41239,2.69808387756
-1.09282,-0.251465,-2.42246,2.76544189453
-1.09297,-0.251593,-2.44254,2.82609391212
-1.09308,-0.251686,-2.45762,2.89711499214
-1.0932,-0.251778,-2.47269,2.95071101189
-1.09329,-0.251852,-2.48276,3.01473689079
-1.09345,-0.251968,-2.50535,3.08820390701
-1.09355,-0.25204,-2.51793,3.13465499878
-1.09367,-0.252123,-2.53301,3.1773109436
-1.09375,-0.252177,-2.54307,3.21965885162
-1.09383,-0.25223,-2.5531,3.27689504623
-1.09394,-0.252297,-2.56568,3.3305709362
-1.09406,-0.252374,-2.58077,3.38394284248
-1.09414,-0.252423,-2.59083,3.43520092964
-1.09433,-0.252534,-2.61345,3.50161790848
-1.0945,-0.252629,-2.63353,3.58007597923
-1.09461,-0.252688,-2.6461,3.63484191895
-1.09468,-0.252722,-2.65367,3.6975569725
-1.09479,-0.252778,-2.66623,3.75122284889
-1.09492,-0.252843,-2.68131,3.81383991241
-1.09501,-0.252885,-2.69133,3.86601400375
-1.09521,-0.252975,-2.71398,3.93036293983
-1.09534,-0.253033,-2.72907,3.99179887772
-1.0955,-0.253099,-2.74667,4.06111693382
-1.09559,-0.253135,-2.75668,4.11507892609
-1.09571,-0.253179,-2.76925,4.19566202164
-1.09587,-0.253237,-2.78685,4.25338482857
-1.09596,-0.253268,-2.79694,4.30617690086
-1.09608,-0.253308,-2.80952,4.37407588959
-1.09622,-0.253353,-2.82461,4.44228291512
-1.09631,-0.253382,-2.83466,4.49572587013
-1.09641,-0.25341,-2.84468,4.55435299873
-1.09667,-0.253482,-2.87235,4.65376091003
-1.09688,-0.253534,-2.89502,4.7212228775
-1.09691,-0.253542,-2.89751,4.77519392967
-1.0971,-0.253582,-2.91761,4.8762409687
-1.0972,-0.253604,-2.92768,4.92900204659
-1.09739,-0.253639,-2.94778,4.98498702049
-1.09756,-0.253667,-2.96542,5.11361789703
-1.09768,-0.253687,-2.97799,5.15784502029
-1.09781,-0.253703,-2.99053,5.20436191559
-1.098,-0.253732,-3.01066,5.27955889702
-1.09808,-0.253737,-3.01819,5.32682490349
-1.0982,-0.25375,-3.03077,5.37568998337
-1.09845,-0.253771,-3.05592,5.46605205536
-1.0987,-0.253786,-3.08107,5.55847597122
-1.09882,-0.253792,-3.09364,5.6140358448
-1.09908,-0.253797,-3.1188,5.69034385681
-1.09918,-0.253793,-3.12883,5.74274301529
-1.09931,-0.253792,-3.14136,5.78040289879
-1.09934,-0.253792,3.13928,5.8184299469
-1.09952,-0.253788,3.11921,5.8902900219
-1.10043,-0.253685,3.11048,5.94836401939
-1.10346,-0.253432,3.10282,6.0004658699
-1.11421,-0.252757,3.09533,6.05901885033
-1.12291,-0.252328,3.09436,6.11120700836
-1.12479,-0.252239,3.09584,6.16079902649
-1.13859,-0.251732,3.11452,6.23889088631
-1.15642,-0.251458,3.13712,6.30068302155
-1.16636,-0.251457,-3.1369,6.35952305794
-1.17633,-0.251532,-3.13012,6.41395902634
-1.18831,-0.251698,-3.12454,6.50102591515
-1.19631,-0.251843,-3.12133,6.54623985291
-1.2043,-0.252013,-3.11828,6.589001894
-1.2223,-0.252466,-3.11386,6.64643597603
-1.2323,-0.252749,-3.11214,6.69775986671
-1.23831,-0.252926,-3.11145,6.75219893456
-1.24432,-0.253107,-3.11089,6.80470490456
-1.25433,-0.253418,-3.11,6.85886597633
-1.27235,-0.253996,-3.1088,6.94968605042
-1.29237,-0.254661,-3.10782,7.0352499485
-1.3084,-0.255204,-3.10737,7.12456488609
-1.31641,-0.255478,-3.10719,7.19231390953
-1.33644,-0.256168,-3.1069,7.27086687088
-1.34645,-0.256515,-3.10682,7.32358288765
-1.36448,-0.257142,-3.1067,7.4186668396
-1.3785,-0.257631,-3.10661,7.49759697914
-1.39653,-0.258262,-3.10652,7.58209705353
-1.41456,-0.258893,-3.10649,7.65443301201
-1.42657,-0.259314,-3.10648,7.7417318821
-1.44861,-0.260088,-3.10644,7.80272483826
-1.44861,-0.260088,-3.10644,7.84670090675
-1.46664,-0.26072,-3.10643,7.91304898262
-1.47865,-0.261142,-3.1064,7.98202490807
-1.48867,-0.261494,-3.10641,8.03514885902
-1.50069,-0.261916,-3.10642,8.083578825
-1.51872,-0.26255,-3.10639,8.17251300812
-1.53074,-0.262972,-3.10639,8.22206497192
-1.53074,-0.262972,-3.10639,8.26384997368
-1.53274,-0.263042,-3.10638,8.30209684372
-1.54075,-0.263324,-3.10637,8.3418109417
-1.54876,-0.263605,-3.10639,8.38206887245
-1.56879,-0.26431,-3.10634,8.4734249115
-1.58081,-0.264733,-3.10634,8.53248596191
-1.58883,-0.265014,-3.10633,8.58082389832
-1.60547,-0.265543,-3.10468,8.66560482979
-1.61171,-0.2657,-3.10159,8.71575593948
-1.61552,-0.26575,-3.09843,8.76993298531
-1.61694,-0.265749,-3.09336,8.83987188339
-1.61688,-0.265744,-3.07748,8.91781783104
-1.61682,-0.265743,-3.06553,8.97028589249
-1.61681,-0.265743,-3.06354,9.02353787422
-1.61671,-0.265744,-3.04355,9.08204603195
-1.61665,-0.265746,-3.03353,9.13225483894
-1.6166,-0.265748,-3.02351,9.19432783127
-1.61655,-0.265749,-3.01354,9.24656701088
-1.61649,-0.265752,-3.00352,9.30362701416
-1.61643,-0.265753,-2.99155,9.35478687286
-1.61639,-0.265755,-2.98352,9.40303993225
-1.6163,-0.26576,-2.96551,9.51067090034
-1.61616,-0.265768,-2.93947,9.64937090874
-1.61612,-0.26577,-2.93148,9.70759391785
-1.61602,-0.265775,-2.91346,9.78874802589
-1.61595,-0.265781,-2.89943,9.86891198158
-1.61586,-0.265787,-2.88339,9.97420883179
-1.61582,-0.265791,-2.87535,10.0174958706
-1.61577,-0.265794,-2.86535,10.0568728447
-1.6157,-0.265801,-2.85334,10.121696949
-1.61559,-0.265807,-2.83739,10.1797430515
-1.61555,-0.265804,-2.82941,10.2414710522
-1.61548,-0.265804,-2.81944,10.301956892
-1.61544,-0.265801,-2.81147,10.3593039513
-1.61539,-0.265802,-2.8035,10.4097850323
-1.61534,-0.2658,-2.79551,10.4590940475
-1.61529,-0.265795,-2.78754,10.5002298355
-1.61524,-0.265793,-2.77955,10.5516219139
-1.61519,-0.265793,-2.77158,10.5938639641
-1.61513,-0.265787,-2.76163,10.6436519623
-1.61507,-0.265785,-2.75169,10.6858079433
-1.615,-0.26578,-2.73974,10.7366089821
-1.61495,-0.265776,-2.73176,10.7952969074
-1.61488,-0.265774,-2.72183,10.8347918987
-1.61482,-0.265767,-2.70988,10.8805999756
-1.61478,-0.265765,-2.7039,10.9318368435
-1.61474,-0.265762,-2.69796,10.9951930046
-1.61467,-0.26576,-2.68801,11.0477678776
-1.61461,-0.265753,-2.67806,11.0904979706
-1.61456,-0.265747,-2.66811,11.1459569931
-1.61446,-0.265738,-2.65226,11.2239439487
-1.6144,-0.265732,-2.64233,11.2908718586
-1.61436,-0.265729,-2.63637,11.335755825
-1.61428,-0.265722,-2.62447,11.4004240036
-1.61425,-0.265716,-2.61849,11.4563980103
-1.61418,-0.265709,-2.6066,11.5210330486
-1.61413,-0.265703,-2.59866,11.5843009949
-1.61407,-0.265696,-2.58876,11.6418509483
-1.61398,-0.265686,-2.57486,11.7102279663
-1.6139,-0.265672,-2.56095,11.7924289703
-1.61376,-0.265654,-2.53721,11.8860669136
-1.61371,-0.265647,-2.52927,11.9465508461
-1.6136,-0.265631,-2.51145,12.0317049026
-1.61354,-0.26562,-2.50149,12.1064069271
-1.61341,-0.265598,-2.47973,12.1821789742
-1.61336,-0.26559,-2.47181,12.2419748306
-1.61332,-0.265581,-2.46388,12.3024768829
-1.61327,-0.265573,-2.45596,12.3460869789
-1.61322,-0.265564,-2.44803,12.3944108486
-1.61317,-0.265554,-2.4401,12.4437170029
-1.61306,-0.265528,-2.42025,12.4919009209
-1.61304,-0.265524,-2.41631,12.530395031
-1.61299,-0.265514,-2.40838,12.5792059898
-1.61291,-0.265495,-2.39451,12.6381108761
-1.61282,-0.265475,-2.37867,12.7305269241
-1.61272,-0.26545,-2.36082,12.7879259586
-1.61265,-0.265434,-2.34898,12.8407230377
-1.61262,-0.265424,-2.343,12.8985979557
-1.61259,-0.265415,-2.33705,12.9439518452
-1.61255,-0.265406,-2.3311,12.9983489513
-1.61244,-0.265374,-2.30933,13.0683529377
-1.6124,-0.265361,-2.30138,13.1372418404
-1.61234,-0.265344,-2.29143,13.1814379692
-1.61229,-0.265328,-2.28152,13.2399458885
-1.61224,-0.265314,-2.27359,13.2967669964
-1.61214,-0.265278,-2.25382,13.3725938797
-1.61209,-0.265255,-2.24388,13.4303748608
-1.612,-0.265215,-2.22414,13.5039880276
-1.61196,-0.265198,-2.21622,13.562764883
-1.61191,-0.265175,-2.20639,13.620126009
-1.61187,-0.265149,-2.19645,13.6624269485
-1.61182,-0.265124,-2.1866,13.7311999798
-1.61175,-0.265068,-2.16876,13.8151249886
-1.61167,-0.265005,-2.14902,13.8983278275
-1.61163,-0.264966,-2.13905,13.9631929398
-1.6116,-0.264931,-2.12916,14.0226500034
-1.61157,-0.264896,-2.11926,14.0664830208
-1.61154,-0.264866,-2.11133,14.1086418629
-1.61152,-0.264842,-2.10535,14.1664729118
-1.61147,-0.264788,-2.09144,14.2276580334
-1.61144,-0.26474,-2.07949,14.292470932
-1.61141,-0.264709,-2.07155,14.3414509296
-1.61138,-0.26467,-2.06165,14.3892679214
-1.61136,-0.26463,-2.05176,14.4323730469
-1.61133,-0.264585,-2.04178,14.5006730556
-1.6113,-0.264543,-2.03188,14.5682270527
-1.61127,-0.264492,-2.02003,14.6212129593
-1.61123,-0.264422,-2.00416,14.6861670017
-1.61119,-0.264324,-1.9823,14.793211937
-1.61117,-0.264288,-1.97436,14.8496699333
-1.61115,-0.264241,-1.96437,14.9015569687
-1.61111,-0.264153,-1.94457,14.993211031
-1.61108,-0.264081,-1.92868,15.0637009144
-1.61106,-0.264037,-1.91878,15.1204409599
-1.61103,-0.263945,-1.89889,15.1999919415
-1.61101,-0.2639,-1.88899,15.2805428505
-1.61098,-0.263799,-1.86714,15.3683869839
-1.61097,-0.263775,-1.86125,15.4277448654
-1.61096,-0.26373,-1.85134,15.4824829102
-1.61094,-0.263673,-1.83938,15.5348439217
-1.61092,-0.263584,-1.81958,15.5955798626
-1.6109,-0.263539,-1.80968,15.6481039524
-1.6109,-0.263502,-1.80174,15.697551012
-1.61089,-0.263466,-1.7938,15.7512888908
-1.61088,-0.263421,-1.7839,15.811207056
-1.61087,-0.263393,-1.77792,15.8815770149
-1.61084,-0.263246,-1.74616,15.9921329021
-1.61104,-0.263709,-1.73886,16.0587308407
-1.61159,-0.265511,-1.73237,16.1085789204
-1.61396,-0.275888,-1.71977,16.173817873
-1.61639,-0.29002,-1.73322,16.2857439518
-1.6181,-0.30003,-1.75208,16.3502709866
-1.62256,-0.321905,-1.79202,16.4486038685
-1.62735,-0.341606,-1.82479,16.5195689201
-1.62881,-0.347382,-1.83395,16.5658910275
-1.63076,-0.356512,-1.84485,16.648211956
-1.63149,-0.362129,-1.84417,16.7059409618
-1.63149,-0.364256,-1.83028,16.7939100266
-1.63148,-0.364182,-1.81073,16.8518359661
-1.63147,-0.364137,-1.80091,16.9204628468
-1.63147,-0.364101,-1.79305,16.9839539528
-1.63146,-0.364052,-1.78314,17.0456838608
-1.63145,-0.363975,-1.76726,17.1183190346
-1.63145,-0.363928,-1.75737,17.1778428555
-1.63144,-0.363836,-1.73758,17.2780959606
-1.63144,-0.363791,-1.72768,17.335039854
-1.63142,-0.363688,-1.70583,17.407807827
-1.63142,-0.363627,-1.692,17.4958269596
-1.6314,-0.363525,-1.67015,17.6201119423
-1.63139,-0.363421,-1.6484,17.7009768486
-1.63139,-0.363385,-1.64048,17.784817934
-1.63138,-0.363307,-1.62264,17.8534259796
-1.63137,-0.36324,-1.61077,17.946295023
-1.63137,-0.363138,-1.5949,18.0189900398
-1.63136,-0.363017,-1.5751,18.0944778919
-1.63136,-0.36291,-1.55727,18.1774878502
-1.63136,-0.362841,-1.5454,18.2337269783
-1.63136,-0.362792,-1.53748,18.3071429729
-1.63136,-0.362665,-1.51572,18.3729588985
-1.63136,-0.362617,-1.5078,18.4334928989
-1.63135,-0.362569,-1.49987,18.5011768341
-1.63135,-0.362452,-1.48011,18.553994894
-1.63135,-0.362394,-1.47022,18.6081440449
-1.63135,-0.362394,-1.47022,18.6427309513
-1.63135,-0.362288,-1.45241,18.7143568993
-1.63135,-0.362239,-1.44451,18.7780458927
-1.63135,-0.362123,-1.42474,18.8508470058
-1.63135,-0.362047,-1.41284,18.9206638336
-1.63135,-0.361998,-1.40495,18.9751489162
-1.63135,-0.361895,-1.38713,19.0388760567
-1.63135,-0.361833,-1.37727,19.0889680386
-1.63135,-0.361774,-1.36739,19.151170969
-1.63134,-0.361687,-1.35355,19.2280540466
-1.63135,-0.361607,-1.33974,19.2964389324
-1.63135,-0.361558,-1.33183,19.3579800129
-1.63135,-0.361411,-1.30811,19.4739449024
-1.63135,-0.361313,-1.29229,19.5405960083
-1.63135,-0.361263,-1.28439,19.5855698586
-1.63135,-0.361104,-1.25871,19.7358980179
-1.63136,-0.361033,-1.24688,19.8136899471
-1.63136,-0.360958,-1.23499,19.8840868473
-1.63136,-0.36092,-1.22905,19.9517269135
-1.63136,-0.360823,-1.2133,20.0088748932
-1.63137,-0.360759,-1.20338,20.0797939301
-1.63137,-0.360683,-1.19155,20.1273829937
-1.63137,-0.360647,-1.1856,20.1790299416
-1.63138,-0.360572,-1.17378,20.2496919632
-1.63138,-0.360435,-1.15203,20.3192658424
-1.63139,-0.360359,-1.14021,20.3865048885
-1.63139,-0.360308,-1.13231,20.4676258564
-1.6314,-0.360244,-1.12239,20.5124988556
-1.63141,-0.360131,-1.10462,20.5944669247
-1.63142,-0.360008,-1.08489,20.6889970303
-1.63142,-0.359943,-1.07498,20.7458369732
-1.63143,-0.359881,-1.0651,20.7995069027
-1.63143,-0.359804,-1.05327,20.8726480007
-1.63144,-0.359754,-1.04537,20.9179029465
-1.63145,-0.359641,-1.02759,20.9888389111
