1.751,-1.01564,0.239856,-0.143293,-0.709011,3.97102
1.80597,-1.00239,0.238727,-0.112073,1.81255,2.21154
1.82676,-0.998758,0.194591,-0.130901,1.85816,2.19417
1.82783,-0.998611,0.0795378,-0.130261,1.86255,2.06359
1.8291,-0.998621,-0.0554847,-0.13001,1.8626,1.95942
1.83059,-0.998735,-0.215261,-0.130408,1.86422,1.82012
1.83165,-0.998929,-0.330295,-0.130739,1.86495,1.71308
1.83275,-0.999394,-0.455529,-0.132954,1.86596,1.60466
1.8339,-1.00007,-0.595806,-0.13647,1.85455,1.42429
1.83547,-1.00144,-0.816381,-0.132258,1.87208,1.19075
1.83654,-1.00287,-1.00696,-0.132088,1.87171,1.0051
1.83737,-1.0046,-1.21264,-0.12896,1.86899,0.894979
1.83786,-1.00676,-1.44845,-0.129284,1.87516,0.552801
1.83791,-1.00775,-1.55375,-0.13095,1.87283,0.5609
1.83645,-1.02169,-1.65459,-0.923674,-1.82421,2.677
1.82426,-1.10794,-1.72609,-1.42027,-1.94451,2.64786
1.80916,-1.20445,-1.72566,-1.50784,-1.90031,2.64687
1.79411,-1.30096,-1.7252,-1.596,-1.86027,2.63758
1.78026,-1.39005,-1.72478,-1.69251,-1.80597,2.62844
1.76912,-1.46183,-1.72441,-1.74566,-1.77002,2.62876
1.75993,-1.52123,-1.72413,-1.80436,-1.74139,2.62903
1.75037,-1.58312,-1.72379,-1.83799,-1.72331,2.62924
1.73931,-1.65491,-1.72343,-1.88998,-1.7017,2.62343
1.72789,-1.72917,-1.72303,-1.94971,-1.67183,2.62987
1.71764,-1.79602,-1.72269,-1.94808,-1.64619,2.60896
1.71276,-1.83605,-1.70564,-1.97231,-1.63353,2.6059
1.71256,-1.83763,-1.80949,-1.97853,-1.6291,2.54431
1.71207,-1.83927,-1.98983,-1.9845,-1.62919,2.4074
1.71153,-1.84029,-2.11007,-1.98753,-1.62848,2.364
1.71087,-1.84123,-2.2304,0.232501,1.71552,0.727087
1.71007,-1.84212,-2.35582,0.23343,1.71605,0.603775
1.70936,-1.84275,-2.45614,-1.98891,-1.62529,1.8606
1.70851,-1.84335,-2.56652,-1.99649,-1.60507,1.66194
1.70764,-1.84383,-2.67187,-1.9891,-1.62323,1.66093
1.70669,-1.84423,-2.78226,-1.9892,-1.62244,1.6268
1.7056,-1.84454,-2.90266,-1.98959,-1.62263,1.62778
1.70453,-1.84472,-3.01808,-1.98973,-1.62147,1.5957
1.70358,-1.84477,-3.11841,-1.98959,-1.62071,1.43927
1.6996,-1.84425,3.0613,-1.98932,-1.61977,1.31336
1.65528,-1.83753,2.98028,-1.98558,-1.59989,1.37348
1.5907,-1.82261,2.84889,-1.96653,-1.53374,1.28656
1.53446,-1.80577,2.85308,-1.93439,-1.45611,1.22676
1.47203,-1.78724,2.85318,-1.92611,-1.38803,1.29814
1.41681,-1.77087,2.8533,-1.91455,-1.34544,1.29833
1.35918,-1.75377,2.85333,-1.90042,-1.29053,1.29836
1.30155,-1.73669,2.85339,-1.8877,-1.245,1.2984
1.24632,-1.72031,2.85344,-1.87426,-1.19685,1.29849
1.1863,-1.70251,2.85351,-1.85958,-1.14639,1.29849
1.11906,-1.68259,2.8536,-1.84667,-1.10769,1.2986
1.06623,-1.66694,2.85366,-1.82895,-1.03844,1.29873
1.01099,-1.65058,2.85374,-1.82175,-1.00861,1.29884
0.941352,-1.62995,2.85383,-1.79743,-0.9214,1.29899
0.871705,-1.60934,2.85395,-1.77832,-0.852748,1.29903
0.80446,-1.58944,2.85408,1.11498,1.84008,4.721
0.737208,-1.56956,2.85422,1.11563,1.7642,4.72108
0.679563,-1.55252,2.85436,1.11604,1.70934,4.72132
0.621916,-1.53549,2.85451,1.11655,1.63579,4.72144
0.564267,-1.51847,2.85466,-0.178136,0.830295,2.98226
0.504213,-1.50074,2.85484,-1.46608,0.125345,1.24287
0.448958,-1.48445,2.855,-1.44848,0.177124,1.24308
0.381687,-1.46463,2.85522,-1.43,0.23157,1.24337
0.304802,-1.442,2.85549,-1.40962,0.287485,1.24366
0.213493,-1.41514,2.8558,-1.38853,0.339805,1.24385
0.138997,-1.39325,2.85607,1.83193,0.446583,4.46927
0.0452684,-1.36575,2.8564,-1.34293,0.431119,1.24472
-0.0340489,-1.34251,2.85671,-0.359219,-1.43782,2.8221
-0.113374,-1.31928,2.85702,-0.43164,-1.41549,2.82243
-0.211938,-1.29046,2.85742,-0.506326,-1.39085,2.82281
-0.298491,-1.26519,2.85777,-0.53211,-1.38245,2.82326
-0.373032,-1.24345,2.85811,-0.555592,-1.3747,2.82361
-0.449984,-1.22104,2.85844,-0.577425,-1.36756,2.82404
-0.522133,-1.20006,2.85874,-0.654106,-1.34236,2.8242
-0.577453,-1.18398,2.85898,-0.73118,-1.31704,2.82425
-0.639993,-1.16582,2.85928,-0.786761,-1.29885,2.82453
-0.678482,-1.15466,2.85946,-0.827694,-1.28543,2.82467
-0.733812,-1.13862,2.8597,-0.876954,-1.26931,2.8248
-0.791553,-1.12191,2.85998,-0.922324,-1.25444,2.82501
-0.839673,-1.10798,2.8602,-0.971106,-1.23834,2.82525
-0.885391,-1.09477,2.86041,-1.02665,-1.22012,2.82546
-0.931112,-1.08157,2.86063,-1.06358,-1.20824,2.82571
-0.988868,-1.0649,2.86091,-1.12968,-1.18364,2.82613
-1.04904,-1.04756,2.86119,-1.17135,-1.17296,2.82636
-1.09477,-1.03439,2.86141,-1.2027,-1.16214,2.82665
-1.15013,-1.01846,2.86169,-1.25983,-1.1433,2.82689
-1.19346,-1.00601,2.8619,-1.29969,-1.13136,2.82719
-1.2392,-0.992872,2.86216,-1.33811,-1.11874,2.82749
-1.29699,-0.976296,2.86243,-1.39033,-1.10187,2.82783
-1.35236,-0.960426,2.86272,-1.43869,-1.08566,2.82801
-1.40052,-0.946638,2.86298,-1.4806,-1.07153,2.82839
-1.45591,-0.930797,2.86327,-1.54545,-1.05175,2.82863
-1.50649,-0.916349,2.86353,-1.58422,-1.03704,2.82899
-1.57634,-0.896417,2.86393,-1.64942,-1.0121,2.82925
-1.65101,-0.875141,2.86432,-1.73389,-0.988184,2.82968
-1.70643,-0.859376,2.86463,-1.76549,-0.979781,2.8301
-1.75461,-0.84568,2.86491,-1.81798,-0.962505,2.83037
-1.82208,-0.826529,2.86528,-1.86285,-0.948718,2.83052
-1.85436,-0.819531,2.83502,-1.91245,-0.93487,2.86423
-1.85542,-0.819159,2.7146,-1.91135,-0.935216,2.73356
-1.85619,-0.81876,2.62425,-1.9141,-0.93416,2.62358
-1.85703,-0.81821,2.51886,-1.91459,-0.933699,2.51919
-1.85787,-0.817513,2.40344,-1.92189,-0.931836,2.43665
-1.85849,-0.81687,2.3081,-1.92223,-0.931449,2.30656
-1.85908,-0.816134,2.20774,-1.92284,-0.930601,2.24887
-1.85975,-0.815056,2.07223,-1.91855,-0.930056,2.12018
-1.86023,-0.813986,1.94678,-1.91908,-0.929311,1.98031
-1.86061,-0.812678,1.80127,-1.92423,-0.927049,1.86663
-1.86081,-0.811273,1.6507,-1.92452,-0.925049,1.68601
-1.86082,-0.810189,1.53529,-1.9279,-0.923544,1.52732
-1.86073,-0.808934,1.39995,-1.92787,-0.922718,1.44513
-1.85011,-0.780549,1.29604,-1.92308,-0.908647,1.34461
-1.81776,-0.695695,1.13794,-1.89435,-0.852986,1.18043
-1.79356,-0.643414,1.13831,-1.85859,-0.79556,1.1352
-1.76942,-0.591104,1.13862,-1.8344,-0.743128,1.13556
-1.73481,-0.516036,1.13908,-1.80178,-0.672937,1.13492
-1.70546,-0.45233,1.13948,-1.75944,-0.599131,1.16636
-1.6751,-0.386335,1.13989,-1.73053,-0.523346,1.17748
-1.65,-0.33171,1.14025,-1.70734,-0.432186,1.17801
-1.62491,-0.277076,1.14059,-1.68341,-0.382664,1.17294
-1.60506,-0.233817,1.14087,-1.662,-0.318262,1.16682
-1.57688,-0.172335,1.14129,-1.63961,-0.277419,1.16583
-1.5581,-0.131339,1.14159,-1.61945,-0.22836,1.16436
-1.52892,-0.0675589,1.14201,-1.58641,-0.149414,1.15849
-1.50393,-0.0128785,1.1424,-1.56172,-0.0781277,1.15894
-1.47377,0.053206,1.14287,-1.53762,-0.0183543,1.15949
-1.45506,0.0942301,1.14316,-1.5163,0.0270521,1.15987
-1.42909,0.151219,1.14359,-1.4965,0.0682462,1.1603
-1.4073,0.199098,1.14393,-1.47126,0.121682,1.16078
-1.3762,0.26751,1.14445,-1.4553,0.162745,1.16318
-1.34616,0.333657,1.14495,-1.4309,0.231933,1.16622
-1.311,0.411227,1.14555,-1.40065,0.301999,1.16256
-1.27588,0.488819,1.14616,-1.38114,0.366991,1.16481
-1.2439,0.559583,1.14671,-1.36265,0.422125,1.16857
-1.21401,0.625799,1.14724,-1.30413,0.54347,1.17071
-1.18417,0.69203,1.14778,-1.27672,0.603878,1.17071
-1.14717,0.774272,1.14846,-1.24684,0.665591,1.17051
-1.101,0.877109,1.14933,-1.2006,0.795391,1.17141
-1.07129,0.943404,1.1499,-1.16485,0.862252,1.1719
-1.04776,0.995994,1.15037,-1.14155,0.921669,1.17226
-1.0222,1.0532,1.15098,-1.11714,0.979923,1.17282
-0.995621,1.11278,1.15183,-1.0888,1.03426,1.17165
-0.970116,1.17008,1.1527,-1.06798,1.09291,1.17016
-0.940592,1.23658,1.1537,-1.03274,1.17007,1.17034
-0.917226,1.28934,1.15454,-1.01017,1.2208,1.17014
-0.893904,1.34212,1.1554,-0.986261,1.2844,1.17129
-0.869616,1.39721,1.15628,-0.967841,1.3445,1.17272
-0.833279,1.4799,1.15769,-0.92707,1.44038,1.17662
-0.808113,1.53735,1.15864,-0.90316,1.48932,1.17964
-0.78501,1.59022,1.15957,-0.885894,1.53409,1.18037
