-1.05603,-0.580259,1.71046,-0.896101,-0.294865,2.04676
-1.08536,-0.361083,1.75706,-1.13804,0.461663,2.10082
-1.12115,-0.379209,-2.10625,-1.13463,0.462292,2.10006
-1.16243,-0.313982,-1.70807,-0.862549,0.271571,5.76237
-1.16817,-0.288958,2.15986,-0.784287,0.230781,2.71625
-1.16316,0.145329,1.61857,-0.809833,0.365207,1.8042
-1.1945,1.16568,1.52301,-0.132087,1.22156,1.02109
-1.12653,1.05686,-1.68745,-0.363406,1.29689,5.86576
-1.08925,-0.261079,-1.53456,-0.676171,0.788848,3.91748
-1.07655,-0.711945,-0.695524,-0.949249,0.254703,4.07811
-0.969776,-0.564915,0.777275,-0.809091,0.197419,1.36346
-0.922652,-0.393238,1.35447,-0.70426,0.385258,0.758611
-0.929238,0.326669,1.62969,-0.180845,1.11996,0.439996
-0.961845,0.931202,1.23725,0.440833,1.39584,0.466744
-0.868213,0.763588,-1.55832,0.738959,1.32136,3.68383
-0.844076,-0.405156,-1.54968,1.15408,-1.00858,2.64426
-0.838367,-0.698468,-0.607178,0.267868,-0.614141,2.88911
-0.724713,-0.570208,1.35996,0.291244,-0.711074,4.99489
-0.724898,0.412172,1.54979,0.564746,-0.794417,6.02259
-0.717165,0.716696,0.791577,0.711557,-0.139344,5.6507
-0.638527,0.405237,-1.52509,0.464282,-0.0568045,2.24434
-0.606186,-0.509181,-1.53455,-0.0976277,0.545957,2.26465
-0.60339,-0.699595,-0.598418,-0.379089,0.727785,2.71971
-0.505489,-0.529151,1.48521,-0.379292,0.683696,4.58133
-0.488654,0.305721,1.55508,0.34865,-0.174475,5.99597
-0.480137,0.709295,0.786736,0.558365,-0.838642,5.34374
-0.410218,0.601479,-1.61817,0.73287,-0.885867,3.48185
-0.3878,-0.076149,-1.52898,0.101295,-0.638832,2.84044
-0.364231,-0.706243,-1.49393,-0.49096,-0.338288,2.74694
-0.366766,-0.701044,-0.727017,-0.557739,-0.353505,3.45841
-0.354324,-0.696757,0.310094,-0.59949,-0.353975,4.36939
-0.213389,-0.500909,1.53256,-0.437045,-0.512548,5.44615
-0.254515,-0.0233622,1.52389,-0.585331,-0.816955,5.48257
-0.246886,-0.0145986,0.182978,-0.519605,-0.842451,4.29345
-0.144864,-0.135944,-1.71143,-0.440162,-0.988983,4.99113
-0.129391,-0.733863,-1.63383,-0.420133,-0.777352,2.31659
-0.141749,-0.874929,-2.87634,-0.872763,-1.03177,3.08197
-0.805234,-0.792653,3.04607,-0.844428,-0.649706,1.85168
-1.67167,-0.710971,3.04318,-1.42727,-0.241075,2.31279
-1.67311,-0.706897,-2.04254,-1.67375,-0.672763,3.51294
-1.49075,-0.842025,-0.635083,-1.81902,-0.762741,5.86324
-1.17287,-0.85262,0.00829163,-1.64154,-0.775484,6.17471
-0.270775,-0.837912,0.0186878,-0.830092,-0.76582,0.0703279
-0.226591,-0.84315,-1.1346,-0.554273,-1.00021,5.37676
-0.408777,-0.965363,1.59157,-0.816056,-1.08475,3.53376
-0.815845,-0.988972,3.09547,-1.0015,-1.09996,3.33408
-1.57184,-0.957504,3.09461,-1.66503,-1.00968,2.95545
-1.65401,-0.952285,-2.41116,-1.62459,-1.2521,3.58357
-1.60017,-1.02964,-0.638599,-1.79354,-1.28604,4.84392
-0.824623,-1.08766,0.0233634,-1.30782,-1.29965,0.142527
-0.238288,-1.07801,-0.628137,0.0353101,-1.38779,6.24527
-0.440601,-1.19147,-1.03857,-0.00601827,-1.41153,3.4446
-0.893427,-1.22021,3.10386,-0.346528,-1.45574,3.287
-1.63712,-1.19444,-2.78276,-1.447,-1.50733,3.19271
-1.45542,-1.37547,-0.0314415,-1.5153,-1.59054,5.44778
-0.316395,-1.3115,0.0689319,-0.446144,-1.40302,0.287886
-0.269322,-1.31512,-1.19734,-0.043526,-1.62448,5.71577
-0.790921,-1.35377,-3.08203,-0.343519,-1.59249,3.26595
-1.67692,-1.44057,-3.11573,-1.3467,-1.38049,3.2905
-1.64997,-1.48194,-0.662242,-1.49837,-1.58217,4.11369
-0.528949,-1.5432,-0.0471845,-0.389337,-1.59945,0.212395
-0.241682,-1.57415,-1.70163,0.279458,-1.64594,5.88598
-0.393878,-1.64499,2.6102,0.434385,-1.84065,4.80569
-0.816615,-1.68474,3.12022,0.545035,-1.84466,3.60421
-1.74582,-1.66828,3.12212,-0.0700296,-1.96882,3.44463
-1.75749,-1.34056,1.55088,-0.513771,-1.72197,2.51794
-1.72578,-0.480124,1.53433,-0.815829,-1.34499,2.26764
-1.695,0.360408,1.53444,-1.24547,-0.810172,2.23957
-1.6689,1.05408,1.53632,-1.43162,0.389783,1.959
-1.6719,1.107,1.49449,-1.40861,0.417685,2.063
-1.68309,1.07168,0.908054,-1.28362,0.383047,1.63128
-1.70549,1.0571,0.403133,-1.30178,0.364028,0.863941
-1.46391,1.05654,-0.318128,-1.52156,0.660351,0.180906
-1.50023,0.405672,-1.62189,-1.49646,0.685615,4.75622
-1.55586,-0.721098,-1.63852,-1.42435,-0.838557,4.771
-1.56054,-0.717066,-0.369021,-1.08576,-0.950128,5.79813
-1.44071,-0.518263,1.47997,-1.01765,-0.814461,1.28976
-1.39848,0.263588,1.60659,-1.17497,-0.298331,1.81874
-1.43469,1.12658,1.59965,-1.43128,0.741454,1.83102
-1.42623,1.17461,0.111535,-1.55416,1.06571,0.874578
-1.27284,0.756683,-1.46105,-1.344,0.88641,4.79249
-1.29593,-0.162765,-1.61135,-1.3563,0.20481,4.67329
-1.31614,-0.70605,-1.18062,-1.36739,-0.614567,4.69555
-1.19705,-0.574066,1.00221,-1.37217,-0.580754,5.76935
-1.22764,0.051968,1.45071,-1.35716,-0.0370969,1.68107
-1.22132,0.648382,1.49627,-0.562151,0.770482,0.773293
-1.18471,1.18177,0.504584,0.0452529,1.05367,0.835203
-1.09381,1.02611,-2.82719,-0.0635093,1.18338,3.81349
-1.06954,0.698147,-1.56041,-0.238412,1.1675,3.09892
-1.07576,-0.444082,-1.57761,-0.970407,0.385564,3.92333
-1.08032,-0.69506,-0.621936,-0.964212,-0.171107,4.53373
-0.906815,-0.528759,1.15632,-0.833421,0.200768,0.607382
-0.915486,0.108189,1.63044,-0.760331,0.20419,1.27849
-0.962317,0.915513,1.35883,-0.501853,1.19938,1.33628
-0.863068,0.825719,-1.28284,-0.310671,1.0707,5.58796
-0.840506,0.349722,-1.5702,-0.648341,1.08336,4.03575
-0.839394,-0.682019,-1.5612,-1.29704,0.220403,4.04562
-0.840195,-0.704945,-1.02055,-1.33336,-0.0926054,4.56074
-0.845159,-0.701186,-0.212362,-1.3383,-0.050417,5.52128
-0.714801,-0.556944,1.09942,-1.15949,-0.0150535,0.684818
-0.693338,-0.334237,1.53503,-1.09526,0.136137,0.834838
-0.718657,0.505231,1.60484,-0.765695,0.716946,1.11623
-0.717881,0.725573,0.330386,-0.400561,0.775503,0.341917
-0.688729,0.581167,-1.14684,-0.445,0.587219,4.88239
