0.646535,1.81412,-0.609916,-1.86704,0.209556,1.16716
1.07438,1.49041,-0.649082,1.39355,-0.0381702,4.40061
1.38937,1.25076,-0.651811,1.27962,-0.389623,4.39911
1.64999,1.05132,-0.654494,1.18284,-0.685129,4.39627
1.84756,0.89861,-1.14478,1.00314,-1.0428,4.23406
1.79765,0.675341,-1.80736,0.950454,-0.955365,3.08479
1.68401,0.202943,-1.80614,0.538879,-1.20266,3.04915
1.57047,-0.272063,-1.80453,0.0598166,-1.1599,3.05021
1.47099,-0.691209,-1.80291,-0.43608,-1.11626,3.05263
1.38539,-1.05444,-1.8014,-0.786405,-1.08497,3.05345
1.30832,-1.38367,-1.79991,-1.27207,-1.04355,3.05511
1.2252,-1.75211,-1.7415,-1.66847,-1.00948,3.05675
1.22352,-1.75734,-2.22905,-1.63905,-0.990378,2.77056
1.22005,-1.76011,-2.68857,-1.58771,-0.992994,2.1796
1.16244,-1.75929,3.12471,-1.73716,-0.976058,1.57667
0.871637,-1.75718,3.1356,-1.77495,-0.774698,1.52378
0.560479,-1.75531,3.13565,-1.84201,-0.525904,1.46649
0.10492,-1.75259,3.13596,-1.78662,-0.0489072,1.55883
-0.339157,-1.75002,3.13617,-1.85971,0.55639,1.60115
-0.697013,-1.74804,3.1364,-1.87093,0.947632,1.60167
-1.04769,-1.74621,3.13681,-1.87747,1.13155,1.60191
-1.44579,-1.74439,3.1378,-1.88803,1.41608,1.60244
-1.71332,-1.74356,3.1119,-1.89815,1.69915,1.605
-1.71677,-1.74303,2.77881,-1.88563,1.68599,1.37771
-1.72025,-1.74097,2.40942,-1.88487,1.74381,1.11059
-1.72263,-1.73801,2.06479,-1.88415,1.69724,0.750695
-1.72682,-1.72372,1.74356,-1.88147,1.46784,0.540879
-1.7363,-1.6683,1.55564,-1.86851,1.47391,0.436569
-1.73594,-1.66445,1.14929,-1.86446,1.47433,6.19118
-1.73174,-1.65982,0.489405,-1.86213,1.46766,5.29429
-1.57472,-1.64904,0.01289,-1.85705,1.41777,4.85132
-1.27214,-1.64632,0.00849375,-1.86276,1.0448,4.70232
-1.00493,-1.6441,0.00842458,-1.85288,0.788924,4.72014
